ANO;MES;SENADOR;TIPO_DESPESA;DATA;VALOR_REEMBOLSADO
2019;9;ACIR GURGACZ;Apoio parlamentar;03/09/2019;3500.0
2019;9;ACIR GURGACZ;Atividade Parlamentar;26/09/2019;1000.0
2019;9;ACIR GURGACZ;Atividade Parlamentar;02/09/2019;1000.0
2019;9;ACIR GURGACZ;Atividade Parlamentar;03/09/2019;1500.0
2019;9;ACIR GURGACZ;Atividade Parlamentar;11/09/2019;1000.0
2019;9;ACIR GURGACZ;Atividade Parlamentar;23/09/2019;3000.0
2019;9;ACIR GURGACZ;Atividade Parlamentar;30/09/2019;1000.0
2019;9;ACIR GURGACZ;Atividade Parlamentar;02/09/2019;500.0
2019;9;ACIR GURGACZ;Atividade Parlamentar;27/09/2019;1000.0
2019;10;ACIR GURGACZ;Aluguel Imoveis;04/10/2019;82.95
2019;10;ACIR GURGACZ;Aluguel Imoveis;04/10/2019;475.08
2019;10;ACIR GURGACZ;Aluguel Imoveis;05/10/2019;1000.0
2019;10;ACIR GURGACZ;Aluguel Imoveis;01/10/2019;6000.0
2019;10;ACIR GURGACZ;Aluguel Imoveis;25/09/2019;328.95
2019;10;ACIR GURGACZ;Material de consumo;14/10/2019;436.0
2019;10;ACIR GURGACZ;Apoio parlamentar;04/10/2019;3500.0
2019;10;ACIR GURGACZ;Atividade Parlamentar;24/10/2019;1000.0
2019;10;ACIR GURGACZ;Atividade Parlamentar;01/10/2019;1000.0
2019;10;ACIR GURGACZ;Atividade Parlamentar;10/10/2019;1500.0
2019;10;ACIR GURGACZ;Atividade Parlamentar;07/10/2019;1000.0
2019;10;ACIR GURGACZ;Atividade Parlamentar;25/10/2019;1000.0
2019;10;ACIR GURGACZ;Atividade Parlamentar;04/10/2019;500.0
2019;10;ACIR GURGACZ;Atividade Parlamentar;29/10/2019;1000.0
2019;11;ACIR GURGACZ;Aluguel Imoveis;05/11/2019;81.22
2019;11;ACIR GURGACZ;Aluguel Imoveis;05/11/2019;308.24
2019;11;ACIR GURGACZ;Aluguel Imoveis;05/11/2019;1000.0
2019;11;ACIR GURGACZ;Aluguel Imoveis;01/11/2019;6000.0
2019;11;ACIR GURGACZ;Aluguel Imoveis;25/10/2019;323.95
2019;11;ACIR GURGACZ;Apoio parlamentar;08/11/2019;3500.0
2019;11;ACIR GURGACZ;Apoio parlamentar;07/11/2019;4337.41
2019;11;ACIR GURGACZ;Atividade Parlamentar;25/11/2019;1000.0
2019;11;ACIR GURGACZ;Atividade Parlamentar;01/11/2019;1000.0
2019;11;ACIR GURGACZ;Atividade Parlamentar;21/11/2019;700.0
2019;11;ACIR GURGACZ;Atividade Parlamentar;04/11/2019;1500.0
2019;11;ACIR GURGACZ;Atividade Parlamentar;08/11/2019;1000.0
2019;11;ACIR GURGACZ;Atividade Parlamentar;28/11/2019;2000.0
2019;11;ACIR GURGACZ;Atividade Parlamentar;26/11/2019;1000.0
2019;11;ACIR GURGACZ;Atividade Parlamentar;04/11/2019;500.0
2019;11;ACIR GURGACZ;Atividade Parlamentar;27/11/2019;1000.0
2019;11;ACIR GURGACZ;Passagens;04/11/2019;4086.7
2019;11;ACIR GURGACZ;Passagens;12/11/2019;1334.06
2019;11;ACIR GURGACZ;Passagens;13/11/2019;2482.04
2019;12;ACIR GURGACZ;Aluguel Imoveis;05/12/2019;80.65
2019;12;ACIR GURGACZ;Aluguel Imoveis;05/12/2019;428.3
2019;12;ACIR GURGACZ;Aluguel Imoveis;05/12/2019;1000.0
2019;12;ACIR GURGACZ;Aluguel Imoveis;02/12/2019;6000.0
2019;12;ACIR GURGACZ;Aluguel Imoveis;25/11/2019;323.95
2019;12;ACIR GURGACZ;Apoio parlamentar;02/12/2019;3500.0
2019;12;ACIR GURGACZ;Apoio parlamentar;09/12/2019;1000.0
2019;12;ACIR GURGACZ;Apoio parlamentar;09/12/2019;4337.41
2019;12;ACIR GURGACZ;Apoio parlamentar;13/12/2019;1000.0
2019;12;ACIR GURGACZ;Apoio parlamentar;12/12/2019;1000.0
2019;12;ACIR GURGACZ;Atividade Parlamentar;30/12/2019;1000.0
2019;12;ACIR GURGACZ;Atividade Parlamentar;02/12/2019;1000.0
2019;12;ACIR GURGACZ;Atividade Parlamentar;04/12/2019;1500.0
2019;12;ACIR GURGACZ;Atividade Parlamentar;02/12/2019;500.0
2019;12;ACIR GURGACZ;Atividade Parlamentar;13/12/2019;1000.0
2019;1;AECIO NEVES;Aluguel Imoveis;16/01/2019;7000.0
2019;1;AECIO NEVES;Aluguel Imoveis;14/01/2019;1890.21
2019;1;AECIO NEVES;Aluguel Imoveis;03/01/2019;252.91
2019;1;AECIO NEVES;Material de consumo;12/11/2019;425.0
2019;1;AECIO NEVES;Material de consumo;12/04/2019;197.04
2019;1;AECIO NEVES;Material de consumo;08/01/2019;289.33
2019;1;AECIO NEVES;Material de consumo;10/08/2019;93.31
2019;1;AECIO NEVES;Material de consumo;08/06/2019;477.35
2019;1;AECIO NEVES;Apoio parlamentar;18/01/2019;7000.0
2019;1;AECIO NEVES;Viagens;09/01/2019;111.0
2019;1;AECIO NEVES;Viagens;09/01/2019;55.0
2019;1;AECIO NEVES;Passagens;04/01/2019;579.38
2019;1;AECIO NEVES;Passagens;04/01/2019;580.04
2019;1;AECIO NEVES;Passagens;17/01/2019;364.39
2019;1;AECIO NEVES;Passagens;17/01/2019;424.05
2019;2;ALESSANDRO VIEIRA;Aluguel Imoveis;16/02/2019;430.0
2019;2;ALESSANDRO VIEIRA;Aluguel Imoveis;22/02/2019;3100.0
2019;2;ALESSANDRO VIEIRA;Aluguel Imoveis;01/03/2019;64.84
2019;2;ALESSANDRO VIEIRA;Apoio parlamentar;25/02/2019;2357.14
2019;2;ALESSANDRO VIEIRA;Apoio parlamentar;23/04/2019;1042.86
2019;2;ALESSANDRO VIEIRA;Viagens;21/02/2019;17.0
2019;2;ALESSANDRO VIEIRA;Passagens;26/02/2019;722.85
2019;2;ALESSANDRO VIEIRA;Passagens;14/01/2019;1199.0
2019;2;ALESSANDRO VIEIRA;Passagens;01/02/2019;1007.39
2019;2;ALESSANDRO VIEIRA;Passagens;02/02/2019;1628.39
2019;2;ALESSANDRO VIEIRA;Passagens;06/02/2019;1973.18
2019;2;ALESSANDRO VIEIRA;Passagens;06/02/2019;2060.86
2019;3;ALESSANDRO VIEIRA;Aluguel Imoveis;01/03/2019;400.0
2019;3;ALESSANDRO VIEIRA;Aluguel Imoveis;26/03/2019;3100.0
2019;3;ALESSANDRO VIEIRA;Aluguel Imoveis;18/03/2019;221.43
2019;3;ALESSANDRO VIEIRA;Apoio parlamentar;25/03/2019;6000.0
2019;3;ALESSANDRO VIEIRA;Apoio parlamentar;28/03/2019;10000.0
2019;3;ALESSANDRO VIEIRA;Viagens;21/03/2019;78.85
2019;3;ALESSANDRO VIEIRA;Viagens;21/03/2019;260.0
2019;3;ALESSANDRO VIEIRA;Viagens;29/03/2019;80.0
2019;3;ALESSANDRO VIEIRA;Viagens;20/03/2019;95.01
2019;3;ALESSANDRO VIEIRA;Viagens;15/03/2019;125.11
2019;3;ALESSANDRO VIEIRA;Viagens;14/03/2019;17.0
2019;3;ALESSANDRO VIEIRA;Viagens;21/03/2019;14.0
2019;3;ALESSANDRO VIEIRA;Viagens;12/03/2019;15.25
2019;3;ALESSANDRO VIEIRA;Viagens;13/03/2019;16.88
2019;3;ALESSANDRO VIEIRA;Viagens;19/03/2019;19.21
2019;3;ALESSANDRO VIEIRA;Viagens;20/03/2019;22.64
2019;3;ALESSANDRO VIEIRA;Viagens;20/03/2019;19.52
2019;3;ALESSANDRO VIEIRA;Viagens;22/03/2019;55.0
2019;3;ALESSANDRO VIEIRA;Viagens;29/03/2019;126.03
2019;3;ALESSANDRO VIEIRA;Passagens;26/02/2019;1347.4
2019;3;ALESSANDRO VIEIRA;Passagens;26/02/2019;2474.1
2019;3;ALESSANDRO VIEIRA;Passagens;19/03/2019;2706.88
2019;3;ALESSANDRO VIEIRA;Passagens;20/03/2019;590.29
2019;3;ALESSANDRO VIEIRA;Passagens;20/03/2019;931.4
2019;3;ALESSANDRO VIEIRA;Passagens;24/03/2019;2102.78
2019;4;ALESSANDRO VIEIRA;Aluguel Imoveis;01/04/2019;400.0
2019;4;ALESSANDRO VIEIRA;Aluguel Imoveis;01/04/2019;158.95
2019;4;ALESSANDRO VIEIRA;Aluguel Imoveis;15/04/2019;315.55
2019;4;ALESSANDRO VIEIRA;Apoio parlamentar;23/04/2019;6000.0
2019;4;ALESSANDRO VIEIRA;Apoio parlamentar;23/04/2019;10000.0
2019;4;ALESSANDRO VIEIRA;Apoio parlamentar;23/04/2019;800.0
2019;4;ALESSANDRO VIEIRA;Viagens;12/04/2019;1884.95
2019;4;ALESSANDRO VIEIRA;Viagens;23/04/2019;390.0
2019;4;ALESSANDRO VIEIRA;Viagens;03/04/2019;109.99
2019;4;ALESSANDRO VIEIRA;Viagens;10/04/2019;109.02
2019;4;ALESSANDRO VIEIRA;Viagens;02/04/2019;17.0
2019;4;ALESSANDRO VIEIRA;Viagens;03/04/2019;14.0
2019;4;ALESSANDRO VIEIRA;Viagens;09/04/2019;14.0
2019;4;ALESSANDRO VIEIRA;Viagens;23/04/2019;17.0
2019;4;ALESSANDRO VIEIRA;Viagens;09/04/2019;25.0
2019;4;ALESSANDRO VIEIRA;Viagens;09/04/2019;26.0
2019;4;ALESSANDRO VIEIRA;Passagens;26/03/2019;2347.7
2019;4;ALESSANDRO VIEIRA;Passagens;03/04/2019;1825.38
2019;4;ALESSANDRO VIEIRA;Passagens;03/04/2019;2639.0
2019;4;ALESSANDRO VIEIRA;Passagens;03/04/2019;4308.72
2019;4;ALESSANDRO VIEIRA;Passagens;04/04/2019;2348.08
2019;4;ALESSANDRO VIEIRA;Passagens;06/04/2019;2005.38
2019;4;ALESSANDRO VIEIRA;Passagens;14/04/2019;1569.39
2019;4;ALESSANDRO VIEIRA;Passagens;24/04/2019;2366.28
2019;5;ALESSANDRO VIEIRA;Aluguel Imoveis;02/05/2019;400.0
2019;5;ALESSANDRO VIEIRA;Aluguel Imoveis;16/05/2019;3100.0
2019;5;ALESSANDRO VIEIRA;Aluguel Imoveis;01/05/2019;168.8
2019;5;ALESSANDRO VIEIRA;Aluguel Imoveis;31/05/2019;320.31
2019;5;ALESSANDRO VIEIRA;Apoio parlamentar;20/05/2019;6000.0
2019;5;ALESSANDRO VIEIRA;Apoio parlamentar;08/05/2019;380.0
2019;5;ALESSANDRO VIEIRA;Apoio parlamentar;23/05/2019;10000.0
2019;5;ALESSANDRO VIEIRA;Viagens;14/05/2019;50.0
2019;5;ALESSANDRO VIEIRA;Viagens;16/05/2019;50.0
2019;5;ALESSANDRO VIEIRA;Viagens;10/05/2019;260.0
2019;5;ALESSANDRO VIEIRA;Viagens;27/05/2019;520.0
2019;5;ALESSANDRO VIEIRA;Viagens;08/05/2019;72.55
2019;5;ALESSANDRO VIEIRA;Viagens;22/05/2019;125.1
2019;5;ALESSANDRO VIEIRA;Viagens;23/05/2019;47.77
2019;5;ALESSANDRO VIEIRA;Viagens;07/05/2019;17.0
2019;5;ALESSANDRO VIEIRA;Viagens;08/05/2019;17.0
2019;5;ALESSANDRO VIEIRA;Viagens;09/05/2019;17.0
2019;5;ALESSANDRO VIEIRA;Viagens;14/05/2019;15.0
2019;5;ALESSANDRO VIEIRA;Viagens;15/05/2019;15.0
2019;5;ALESSANDRO VIEIRA;Viagens;21/05/2019;15.0
2019;5;ALESSANDRO VIEIRA;Viagens;22/05/2019;15.0
2019;5;ALESSANDRO VIEIRA;Viagens;28/05/2019;15.0
2019;5;ALESSANDRO VIEIRA;Viagens;29/05/2019;15.0
2019;5;ALESSANDRO VIEIRA;Viagens;16/05/2019;40.0
2019;5;ALESSANDRO VIEIRA;Passagens;22/04/2019;2711.48
2019;5;ALESSANDRO VIEIRA;Passagens;29/04/2019;3362.36
2019;5;ALESSANDRO VIEIRA;Passagens;07/05/2019;1942.09
2019;5;ALESSANDRO VIEIRA;Passagens;14/05/2019;2800.08
2019;5;ALESSANDRO VIEIRA;Passagens;15/05/2019;2411.27
2019;5;ALESSANDRO VIEIRA;Passagens;17/05/2019;3465.72
2019;5;ALESSANDRO VIEIRA;Passagens;20/05/2019;2339.48
2019;5;ALESSANDRO VIEIRA;Passagens;20/05/2019;4720.62
2019;5;ALESSANDRO VIEIRA;Passagens;29/05/2019;2426.54
2019;5;ALESSANDRO VIEIRA;Passagens;29/05/2019;2649.43
2019;5;ALESSANDRO VIEIRA;Passagens;29/05/2019;2926.54
2019;6;ALESSANDRO VIEIRA;Aluguel Imoveis;05/06/2019;400.0
2019;6;ALESSANDRO VIEIRA;Aluguel Imoveis;18/06/2019;3100.0
2019;6;ALESSANDRO VIEIRA;Aluguel Imoveis;01/06/2019;164.73
2019;6;ALESSANDRO VIEIRA;Aluguel Imoveis;12/06/2019;272.73
2019;6;ALESSANDRO VIEIRA;Material de consumo;28/06/2019;200.0
2019;6;ALESSANDRO VIEIRA;Apoio parlamentar;18/06/2019;6000.0
2019;6;ALESSANDRO VIEIRA;Apoio parlamentar;17/06/2019;10000.0
2019;6;ALESSANDRO VIEIRA;Apoio parlamentar;13/06/2019;2400.0
2019;6;ALESSANDRO VIEIRA;Viagens;06/06/2019;227.61
2019;6;ALESSANDRO VIEIRA;Viagens;05/06/2019;50.01
2019;6;ALESSANDRO VIEIRA;Viagens;25/06/2019;8.39
2019;6;ALESSANDRO VIEIRA;Viagens;27/06/2019;260.0
2019;6;ALESSANDRO VIEIRA;Viagens;01/06/2019;349.64
2019;6;ALESSANDRO VIEIRA;Viagens;01/06/2019;388.5
2019;6;ALESSANDRO VIEIRA;Viagens;11/06/2019;102.65
2019;6;ALESSANDRO VIEIRA;Viagens;03/06/2019;15.0
2019;6;ALESSANDRO VIEIRA;Viagens;04/06/2019;15.0
2019;6;ALESSANDRO VIEIRA;Viagens;05/06/2019;15.0
2019;6;ALESSANDRO VIEIRA;Viagens;11/06/2019;15.0
2019;6;ALESSANDRO VIEIRA;Viagens;12/06/2019;15.0
2019;6;ALESSANDRO VIEIRA;Viagens;25/06/2019;15.0
2019;6;ALESSANDRO VIEIRA;Viagens;26/06/2019;15.0
2019;6;ALESSANDRO VIEIRA;Viagens;26/06/2019;3.27
2019;6;ALESSANDRO VIEIRA;Viagens;25/06/2019;8.8
2019;6;ALESSANDRO VIEIRA;Passagens;29/05/2019;1887.7
2019;6;ALESSANDRO VIEIRA;Passagens;29/05/2019;1898.59
2019;6;ALESSANDRO VIEIRA;Passagens;29/05/2019;2109.58
2019;6;ALESSANDRO VIEIRA;Passagens;29/05/2019;2487.73
2019;6;ALESSANDRO VIEIRA;Passagens;01/06/2019;2378.99
2019;6;ALESSANDRO VIEIRA;Passagens;10/06/2019;2700.37
2019;6;ALESSANDRO VIEIRA;Passagens;12/06/2019;2426.54
2019;6;ALESSANDRO VIEIRA;Passagens;14/06/2019;2651.48
2019;6;ALESSANDRO VIEIRA;Passagens;18/06/2019;2561.54
2019;6;ALESSANDRO VIEIRA;Passagens;21/06/2019;2351.48
2019;6;ALESSANDRO VIEIRA;Passagens;21/06/2019;2561.54
2019;7;ALESSANDRO VIEIRA;Aluguel Imoveis;02/07/2019;400.0
2019;7;ALESSANDRO VIEIRA;Aluguel Imoveis;29/07/2019;3100.0
2019;7;ALESSANDRO VIEIRA;Aluguel Imoveis;01/07/2019;162.8
2019;7;ALESSANDRO VIEIRA;Aluguel Imoveis;15/07/2019;211.41
2019;7;ALESSANDRO VIEIRA;Material de consumo;31/07/2019;95.0
2019;7;ALESSANDRO VIEIRA;Material de consumo;08/08/2019;166.66
2019;7;ALESSANDRO VIEIRA;Apoio parlamentar;25/07/2019;6000.0
2019;7;ALESSANDRO VIEIRA;Apoio parlamentar;16/07/2019;700.0
2019;7;ALESSANDRO VIEIRA;Apoio parlamentar;25/07/2019;10000.0
2019;7;ALESSANDRO VIEIRA;Apoio parlamentar;08/07/2019;800.0
2019;7;ALESSANDRO VIEIRA;Viagens;11/09/2019;520.0
2019;7;ALESSANDRO VIEIRA;Viagens;10/07/2019;106.42
2019;7;ALESSANDRO VIEIRA;Viagens;31/07/2019;91.49
2019;7;ALESSANDRO VIEIRA;Viagens;03/07/2019;17.0
2019;7;ALESSANDRO VIEIRA;Viagens;02/07/2019;20.36
2019;7;ALESSANDRO VIEIRA;Viagens;03/07/2019;10.57
2019;7;ALESSANDRO VIEIRA;Viagens;04/07/2019;17.67
2019;7;ALESSANDRO VIEIRA;Viagens;09/07/2019;6.06
2019;7;ALESSANDRO VIEIRA;Viagens;10/07/2019;19.13
2019;7;ALESSANDRO VIEIRA;Passagens;01/07/2019;2592.94
2019;7;ALESSANDRO VIEIRA;Passagens;03/07/2019;2755.08
2019;7;ALESSANDRO VIEIRA;Passagens;08/07/2019;4469.41
2019;8;ALESSANDRO VIEIRA;Aluguel Imoveis;07/08/2019;450.0
2019;8;ALESSANDRO VIEIRA;Aluguel Imoveis;26/08/2019;3100.0
2019;8;ALESSANDRO VIEIRA;Aluguel Imoveis;01/08/2019;167.33
2019;8;ALESSANDRO VIEIRA;Aluguel Imoveis;14/08/2019;200.69
2019;8;ALESSANDRO VIEIRA;Material de consumo;08/08/2019;33.33
2019;8;ALESSANDRO VIEIRA;Apoio parlamentar;11/09/2019;704.0
2019;8;ALESSANDRO VIEIRA;Apoio parlamentar;28/08/2019;6000.0
2019;8;ALESSANDRO VIEIRA;Apoio parlamentar;21/08/2019;10000.0
2019;8;ALESSANDRO VIEIRA;Apoio parlamentar;28/08/2019;800.0
2019;8;ALESSANDRO VIEIRA;Viagens;07/08/2019;5.26
2019;8;ALESSANDRO VIEIRA;Viagens;07/08/2019;392.7
2019;8;ALESSANDRO VIEIRA;Viagens;15/08/2019;698.0
2019;8;ALESSANDRO VIEIRA;Viagens;08/08/2019;33.65
2019;8;ALESSANDRO VIEIRA;Viagens;14/08/2019;24.02
2019;8;ALESSANDRO VIEIRA;Viagens;15/08/2019;24.02
2019;8;ALESSANDRO VIEIRA;Viagens;21/08/2019;24.02
2019;8;ALESSANDRO VIEIRA;Viagens;14/08/2019;6.54
2019;8;ALESSANDRO VIEIRA;Viagens;12/08/2019;5.07
2019;8;ALESSANDRO VIEIRA;Viagens;13/08/2019;10.08
2019;8;ALESSANDRO VIEIRA;Viagens;19/08/2019;7.19
2019;8;ALESSANDRO VIEIRA;Viagens;20/08/2019;6.48
2019;8;ALESSANDRO VIEIRA;Viagens;28/08/2019;8.88
2019;8;ALESSANDRO VIEIRA;Passagens;24/07/2019;2712.66
2019;8;ALESSANDRO VIEIRA;Passagens;05/08/2019;2457.94
2019;8;ALESSANDRO VIEIRA;Passagens;07/08/2019;2329.44
2019;8;ALESSANDRO VIEIRA;Passagens;09/08/2019;1435.58
2019;8;ALESSANDRO VIEIRA;Passagens;09/08/2019;2195.53
2019;8;ALESSANDRO VIEIRA;Passagens;14/08/2019;4818.88
2019;8;ALESSANDRO VIEIRA;Passagens;16/08/2019;2271.59
2019;8;ALESSANDRO VIEIRA;Passagens;20/08/2019;2087.15
2019;8;ALESSANDRO VIEIRA;Passagens;24/08/2019;1820.3
2019;8;ALESSANDRO VIEIRA;Passagens;27/08/2019;2110.77
2019;9;ALESSANDRO VIEIRA;Aluguel Imoveis;09/09/2019;450.0
2019;9;ALESSANDRO VIEIRA;Aluguel Imoveis;21/09/2019;3100.0
2019;9;ALESSANDRO VIEIRA;Aluguel Imoveis;01/09/2019;160.01
2019;9;ALESSANDRO VIEIRA;Aluguel Imoveis;13/09/2019;287.56
2019;9;ALESSANDRO VIEIRA;Apoio parlamentar;16/09/2019;704.0
2019;9;ALESSANDRO VIEIRA;Apoio parlamentar;10/09/2019;350.0
2019;9;ALESSANDRO VIEIRA;Apoio parlamentar;23/09/2019;6000.0
2019;9;ALESSANDRO VIEIRA;Apoio parlamentar;24/09/2019;10000.0
2019;9;ALESSANDRO VIEIRA;Apoio parlamentar;23/09/2019;800.0
2019;9;ALESSANDRO VIEIRA;Viagens;25/09/2019;37.0
2019;9;ALESSANDRO VIEIRA;Viagens;18/09/2019;15.99
2019;9;ALESSANDRO VIEIRA;Viagens;10/09/2019;8.0
2019;9;ALESSANDRO VIEIRA;Viagens;05/09/2019;200.0
2019;9;ALESSANDRO VIEIRA;Viagens;03/09/2019;24.02
2019;9;ALESSANDRO VIEIRA;Viagens;05/09/2019;24.02
2019;9;ALESSANDRO VIEIRA;Viagens;11/09/2019;24.02
2019;9;ALESSANDRO VIEIRA;Viagens;17/09/2019;24.02
2019;9;ALESSANDRO VIEIRA;Viagens;18/09/2019;24.02
2019;9;ALESSANDRO VIEIRA;Viagens;19/09/2019;24.02
2019;9;ALESSANDRO VIEIRA;Viagens;24/09/2019;24.02
2019;9;ALESSANDRO VIEIRA;Viagens;25/09/2019;24.02
2019;9;ALESSANDRO VIEIRA;Viagens;17/09/2019;10.0
2019;9;ALESSANDRO VIEIRA;Viagens;03/09/2019;14.29
2019;9;ALESSANDRO VIEIRA;Viagens;10/09/2019;12.78
2019;9;ALESSANDRO VIEIRA;Viagens;10/09/2019;46.6
2019;9;ALESSANDRO VIEIRA;Viagens;04/09/2019;9.15
2019;9;ALESSANDRO VIEIRA;Passagens;27/08/2019;2054.18
2019;9;ALESSANDRO VIEIRA;Passagens;31/08/2019;3537.06
2019;9;ALESSANDRO VIEIRA;Passagens;07/09/2019;3416.35
