ANO;MES;SENADOR;TIPO_DESPESA;DATA;VALOR_REEMBOLSADO
2022;2;ALEXANDRE SILVEIRA;Apoio parlamentar;02/03/2022;797.0
2022;2;ALEXANDRE SILVEIRA;Viagens;11/02/2022;250.15
2022;2;ALEXANDRE SILVEIRA;Viagens;04/02/2022;2580.0
2022;2;ALEXANDRE SILVEIRA;Viagens;24/02/2022;200.0
2022;2;ALEXANDRE SILVEIRA;Viagens;23/02/2022;250.0
2022;2;ALEXANDRE SILVEIRA;Viagens;04/02/2022;254.53
2022;2;ALEXANDRE SILVEIRA;Viagens;26/02/2022;200.0
2022;2;ALEXANDRE SILVEIRA;Viagens;15/02/2022;300.0
2022;2;ALEXANDRE SILVEIRA;Passagens;25/01/2022;490.37
2022;2;ALEXANDRE SILVEIRA;Passagens;25/01/2022;522.62
2022;2;ALEXANDRE SILVEIRA;Passagens;29/01/2022;405.26
2022;2;ALEXANDRE SILVEIRA;Passagens;29/01/2022;449.23
2022;2;ALEXANDRE SILVEIRA;Passagens;05/02/2022;483.99
2022;2;ALEXANDRE SILVEIRA;Passagens;05/02/2022;529.76
2022;2;ALEXANDRE SILVEIRA;Passagens;09/02/2022;551.89
2022;2;ALEXANDRE SILVEIRA;Passagens;10/02/2022;549.02
2022;2;ALEXANDRE SILVEIRA;Passagens;10/02/2022;551.22
2022;2;ALEXANDRE SILVEIRA;Passagens;10/02/2022;596.89
2022;2;ALEXANDRE SILVEIRA;Passagens;15/02/2022;483.15
2022;2;ALEXANDRE SILVEIRA;Passagens;15/02/2022;660.3
2022;2;ALEXANDRE SILVEIRA;Passagens;15/02/2022;846.68
2022;2;ALEXANDRE SILVEIRA;Passagens;24/02/2022;658.82
2022;3;ALEXANDRE SILVEIRA;Aluguel Imoveis;24/02/2022;3165.16
2022;3;ALEXANDRE SILVEIRA;Aluguel Imoveis;09/03/2022;6300.0
2022;3;ALEXANDRE SILVEIRA;Aluguel Imoveis;03/03/2022;489.31
2022;3;ALEXANDRE SILVEIRA;Material de consumo;24/03/2022;1925.0
2022;3;ALEXANDRE SILVEIRA;Material de consumo;16/03/2022;414.0
2022;3;ALEXANDRE SILVEIRA;Apoio parlamentar;21/03/2022;797.0
2022;3;ALEXANDRE SILVEIRA;Viagens;14/03/2022;250.0
2022;3;ALEXANDRE SILVEIRA;Viagens;21/03/2022;250.0
2022;3;ALEXANDRE SILVEIRA;Viagens;29/03/2022;200.0
2022;3;ALEXANDRE SILVEIRA;Viagens;04/02/2022;2580.0
2022;3;ALEXANDRE SILVEIRA;Viagens;28/03/2022;250.0
2022;3;ALEXANDRE SILVEIRA;Viagens;07/03/2022;200.0
2022;3;ALEXANDRE SILVEIRA;Viagens;19/03/2022;150.88
2022;3;ALEXANDRE SILVEIRA;Viagens;10/03/2022;200.0
2022;3;ALEXANDRE SILVEIRA;Viagens;15/03/2022;244.8
2022;3;ALEXANDRE SILVEIRA;Viagens;10/03/2022;235.0
2022;3;ALEXANDRE SILVEIRA;Viagens;31/03/2022;200.0
2022;3;ALEXANDRE SILVEIRA;Viagens;25/03/2022;200.0
2022;3;ALEXANDRE SILVEIRA;Viagens;02/03/2022;265.34
2022;3;ALEXANDRE SILVEIRA;Viagens;11/03/2022;300.0
2022;3;ALEXANDRE SILVEIRA;Passagens;24/02/2022;651.73
2022;3;ALEXANDRE SILVEIRA;Passagens;24/02/2022;1135.08
2022;3;ALEXANDRE SILVEIRA;Passagens;01/03/2022;423.79
2022;3;ALEXANDRE SILVEIRA;Passagens;01/03/2022;429.23
2022;3;ALEXANDRE SILVEIRA;Passagens;05/03/2022;196.1
2022;3;ALEXANDRE SILVEIRA;Passagens;05/03/2022;406.47
2022;3;ALEXANDRE SILVEIRA;Passagens;05/03/2022;407.14
2022;3;ALEXANDRE SILVEIRA;Passagens;05/03/2022;622.71
2022;3;ALEXANDRE SILVEIRA;Passagens;10/03/2022;1917.7
2022;3;ALEXANDRE SILVEIRA;Passagens;11/03/2022;1917.7
2022;3;ALEXANDRE SILVEIRA;Passagens;12/03/2022;811.48
2022;3;ALEXANDRE SILVEIRA;Passagens;12/03/2022;1083.6
2022;3;ALEXANDRE SILVEIRA;Passagens;12/03/2022;1128.47
2022;3;ALEXANDRE SILVEIRA;Passagens;17/03/2022;1032.82
2022;3;ALEXANDRE SILVEIRA;Passagens;21/03/2022;1078.51
2022;3;ALEXANDRE SILVEIRA;Passagens;27/03/2022;829.87
2022;3;ALEXANDRE SILVEIRA;Passagens;27/03/2022;1083.52
2022;3;ALEXANDRE SILVEIRA;Passagens;27/03/2022;1113.0
2022;3;ALEXANDRE SILVEIRA;Passagens;28/03/2022;2160.23
2022;3;ALEXANDRE SILVEIRA;Passagens;29/03/2022;1084.19
2022;3;ALEXANDRE SILVEIRA;Passagens;29/03/2022;1798.41
2022;4;ALEXANDRE SILVEIRA;Aluguel Imoveis;05/04/2022;2375.57
2022;4;ALEXANDRE SILVEIRA;Aluguel Imoveis;30/03/2022;489.31
2022;4;ALEXANDRE SILVEIRA;Viagens;02/04/2022;200.0
2022;4;ALEXANDRE SILVEIRA;Passagens;24/03/2022;1038.52
2022;4;ALEXANDRE SILVEIRA;Passagens;24/03/2022;1039.19
2022;4;ALEXANDRE SILVEIRA;Passagens;05/04/2022;1079.18
2022;3;ALVARO DIAS;Viagens;07/03/2022;661.05
2022;3;ALVARO DIAS;Passagens;28/02/2022;2672.32
2022;3;ALVARO DIAS;Passagens;08/03/2022;1091.32
2022;3;ALVARO DIAS;Passagens;23/03/2022;1537.92
2022;4;ALVARO DIAS;Passagens;27/03/2022;855.56
2022;1;ANGELO CORONEL;Aluguel Imoveis;22/01/2022;197.59
2022;1;ANGELO CORONEL;Aluguel Imoveis;14/01/2022;185.27
2022;1;ANGELO CORONEL;Apoio parlamentar;25/01/2022;12055.18
2022;1;ANGELO CORONEL;Atividade Parlamentar;22/01/2022;10000.0
2022;1;ANGELO CORONEL;Viagens;31/01/2022;9900.0
2022;2;ANGELO CORONEL;Aluguel Imoveis;23/02/2022;197.59
2022;2;ANGELO CORONEL;Aluguel Imoveis;01/03/2022;9900.0
2022;2;ANGELO CORONEL;Aluguel Imoveis;14/02/2022;185.27
2022;2;ANGELO CORONEL;Apoio parlamentar;02/03/2022;9264.54
2022;2;ANGELO CORONEL;Atividade Parlamentar;22/03/2022;3000.0
2022;2;ANGELO CORONEL;Viagens;14/02/2022;1296.85
2022;2;ANGELO CORONEL;Viagens;16/02/2022;285.95
2022;2;ANGELO CORONEL;Passagens;07/02/2022;1139.35
2022;2;ANGELO CORONEL;Passagens;09/02/2022;1154.11
2022;2;ANGELO CORONEL;Passagens;17/02/2022;1403.96
2022;2;ANGELO CORONEL;Passagens;24/02/2022;1075.53
2022;3;ANGELO CORONEL;Aluguel Imoveis;24/03/2022;197.59
2022;3;ANGELO CORONEL;Aluguel Imoveis;14/03/2022;185.27
2022;3;ANGELO CORONEL;Apoio parlamentar;05/04/2022;7600.0
2022;3;ANGELO CORONEL;Atividade Parlamentar;21/03/2022;10000.0
2022;3;ANGELO CORONEL;Viagens;03/03/2022;1141.82
2022;3;ANGELO CORONEL;Viagens;05/04/2022;9900.0
2022;3;ANGELO CORONEL;Viagens;10/03/2022;259.91
2022;3;ANGELO CORONEL;Viagens;22/03/2022;307.57
2022;3;ANGELO CORONEL;Viagens;07/03/2022;200.0
2022;3;ANGELO CORONEL;Viagens;07/03/2022;206.0
2022;3;ANGELO CORONEL;Passagens;01/03/2022;882.5
2022;3;ANGELO CORONEL;Passagens;23/03/2022;3547.24
2022;3;ANGELO CORONEL;Passagens;29/03/2022;551.05
2022;1;ANTONIO ANASTASIA;Aluguel Imoveis;03/01/2022;319.44
2022;1;ANTONIO ANASTASIA;Aluguel Imoveis;05/01/2022;925.27
2022;1;ANTONIO ANASTASIA;Aluguel Imoveis;01/02/2022;925.27
2022;1;ANTONIO ANASTASIA;Aluguel Imoveis;05/01/2022;2950.48
2022;1;ANTONIO ANASTASIA;Aluguel Imoveis;09/01/2022;6000.0
2022;1;ANTONIO ANASTASIA;Material de consumo;07/01/2022;1925.0
2022;1;ANTONIO ANASTASIA;Material de consumo;10/12/2022;414.0
2022;1;ANTONIO ANASTASIA;Apoio parlamentar;25/01/2022;712.0
2022;1;ANTONIO ANASTASIA;Viagens;20/01/2022;250.0
2022;1;ANTONIO ANASTASIA;Viagens;31/01/2022;118.02
2022;1;ANTONIO ANASTASIA;Viagens;16/01/2022;200.0
2022;1;ANTONIO ANASTASIA;Viagens;27/01/2022;150.0
2022;1;ANTONIO ANASTASIA;Viagens;30/01/2022;200.0
2022;1;ANTONIO ANASTASIA;Viagens;28/11/2022;2290.0
2022;1;ANTONIO ANASTASIA;Passagens;17/01/2022;320.9
2022;1;ANTONIO ANASTASIA;Passagens;21/01/2022;763.99
2022;1;ANTONIO ANASTASIA;Passagens;21/01/2022;771.89
2022;2;ANTONIO ANASTASIA;Aluguel Imoveis;01/02/2022;410.87
2022;1;CARLOS FAVARO;Aluguel Imoveis;28/01/2022;67.26
2022;1;CARLOS FAVARO;Aluguel Imoveis;21/01/2022;5200.0
2022;1;CARLOS FAVARO;Aluguel Imoveis;28/01/2022;325.0
2022;1;CARLOS FAVARO;Aluguel Imoveis;17/01/2022;490.68
2022;1;CARLOS FAVARO;Aluguel Imoveis;10/01/2022;3700.0
2022;1;CARLOS FAVARO;Aluguel Imoveis;25/01/2022;450.0
2022;1;CARLOS FAVARO;Material de consumo;28/01/2022;772.17
2022;1;CARLOS FAVARO;Material de consumo;03/01/2022;2805.0
2022;1;CARLOS FAVARO;Apoio parlamentar;20/01/2022;5000.0
2022;1;CARLOS FAVARO;Atividade Parlamentar;02/02/2022;462.37
2022;1;CARLOS FAVARO;Viagens;27/01/2022;371.63
2022;1;CARLOS FAVARO;Viagens;24/01/2022;13600.0
2022;1;CARLOS FAVARO;Viagens;26/01/2022;400.05
2022;1;CARLOS FAVARO;Passagens;25/01/2022;926.61
2022;2;CARLOS FAVARO;Aluguel Imoveis;09/02/2022;5200.0
2022;2;CARLOS FAVARO;Aluguel Imoveis;14/02/2022;1521.49
2022;2;CARLOS FAVARO;Aluguel Imoveis;09/02/2022;3700.0
2022;2;CARLOS FAVARO;Aluguel Imoveis;14/02/2022;160.0
2022;2;CARLOS FAVARO;Aluguel Imoveis;04/02/2022;1080.0
2022;2;CARLOS FAVARO;Aluguel Imoveis;08/02/2022;500.0
2022;2;CARLOS FAVARO;Material de consumo;01/02/2022;3097.5
2022;2;CARLOS FAVARO;Material de consumo;07/02/2022;37.8
2022;2;CARLOS FAVARO;Material de consumo;09/02/2022;660.0
2022;2;CARLOS FAVARO;Apoio parlamentar;07/02/2022;2500.0
2022;2;CARLOS FAVARO;Atividade Parlamentar;02/03/2022;1920.92
2022;2;CARLOS FAVARO;Viagens;08/02/2022;270.15
2022;2;CARLOS FAVARO;Viagens;04/02/2022;343.42
2022;2;CARLOS FAVARO;Viagens;07/02/2022;8500.0
2022;2;CARLOS FAVARO;Viagens;06/02/2022;392.63
2022;2;CARLOS FAVARO;Viagens;03/02/2022;414.56
2022;2;CARLOS FAVARO;Viagens;08/02/2022;300.0
2022;2;CARLOS FAVARO;Viagens;14/02/2022;250.0
2022;2;CARLOS FAVARO;Viagens;17/02/2022;400.0
2022;2;CARLOS FAVARO;Viagens;24/02/2022;420.04
2022;2;CARLOS FAVARO;Viagens;28/02/2022;200.05
2022;2;CARLOS FAVARO;Viagens;06/02/2022;225.8
2022;2;CARLOS FAVARO;Viagens;08/02/2022;189.5
2022;2;CARLOS FAVARO;Viagens;08/02/2022;459.9
2022;2;CARLOS FAVARO;Viagens;08/02/2022;1379.7
2022;2;CARLOS FAVARO;Passagens;25/01/2022;855.82
2022;2;CARLOS FAVARO;Passagens;31/01/2022;731.71
2022;2;CARLOS FAVARO;Passagens;07/02/2022;1329.55
2022;2;CARLOS FAVARO;Passagens;11/02/2022;1528.31
2022;2;CARLOS FAVARO;Passagens;18/02/2022;3019.74
2022;2;CARLOS FAVARO;Passagens;02/02/2022;75.64
2022;2;CARLOS FAVARO;Passagens;07/02/2022;80.0
2022;3;CARLOS FAVARO;Aluguel Imoveis;10/03/2022;3700.0
2022;3;CARLOS FAVARO;Material de consumo;11/03/2022;836.95
2022;3;CARLOS FAVARO;Material de consumo;12/03/2022;20.6
2022;3;CARLOS FAVARO;Material de consumo;01/03/2022;3097.5
2022;3;CARLOS FAVARO;Material de consumo;12/03/2022;92.15
2022;3;CARLOS FAVARO;Material de consumo;15/03/2022;56.05
2022;3;CARLOS FAVARO;Material de consumo;22/03/2022;75.0
2022;3;CARLOS FAVARO;Material de consumo;28/03/2022;705.0
2022;3;CARLOS FAVARO;Apoio parlamentar;17/02/2022;2500.0
2022;3;CARLOS FAVARO;Viagens;18/03/2022;277.87
2022;3;CARLOS FAVARO;Viagens;26/03/2022;120.0
2022;3;CARLOS FAVARO;Viagens;26/03/2022;210.0
2022;3;CARLOS FAVARO;Viagens;11/03/2022;100.0
2022;3;CARLOS FAVARO;Viagens;19/03/2022;100.0
2022;3;CARLOS FAVARO;Viagens;24/02/2022;8934.0
2022;3;CARLOS FAVARO;Viagens;26/03/2022;214.2
2022;3;CARLOS FAVARO;Viagens;11/03/2022;207.0
2022;3;CARLOS FAVARO;Viagens;19/03/2022;275.6
2022;3;CARLOS FAVARO;Viagens;06/03/2022;410.04
2022;3;CARLOS FAVARO;Viagens;08/03/2022;421.5
2022;3;CARLOS FAVARO;Viagens;21/03/2022;539.6
2022;3;CARLOS FAVARO;Viagens;25/03/2022;483.3
2022;3;CARLOS FAVARO;Viagens;28/03/2022;488.47
2022;3;CARLOS FAVARO;Viagens;15/03/2022;552.15
2022;3;CARLOS FAVARO;Viagens;09/03/2022;501.9
2022;3;CARLOS FAVARO;Passagens;21/03/2022;1421.31
2022;3;CARLOS FAVARO;Passagens;24/03/2022;2152.12
2022;3;CARLOS FAVARO;Passagens;28/03/2022;1339.85
2022;3;CARLOS FAVARO;Passagens;31/03/2022;1450.85
2022;3;CARLOS FAVARO;Passagens;30/03/2022;1834.23
2022;3;CARLOS FAVARO;Passagens;07/03/2022;82.0
2022;3;CARLOS FAVARO;Passagens;09/03/2022;82.0
2022;3;CARLOS FAVARO;Passagens;16/03/2022;1674.65
2022;1;CARLOS PORTINHO;Aluguel Imoveis;15/01/2022;119.85
2022;1;CARLOS PORTINHO;Aluguel Imoveis;05/01/2022;1500.0
2022;1;CARLOS PORTINHO;Aluguel Imoveis;05/01/2022;2617.3
2022;1;CARLOS PORTINHO;Material de consumo;21/01/2022;290.0
2022;1;CARLOS PORTINHO;Material de consumo;30/01/2022;133.35
2022;1;CARLOS PORTINHO;Apoio parlamentar;18/01/2022;10000.0
2022;1;CARLOS PORTINHO;Apoio parlamentar;22/01/2022;341.76
2022;1;CARLOS PORTINHO;Viagens;14/01/2022;360.26
2022;1;CARLOS PORTINHO;Viagens;12/01/2022;311.23
2022;1;CARLOS PORTINHO;Viagens;17/01/2022;195.04
2022;1;CARLOS PORTINHO;Viagens;18/01/2022;420.23
2022;1;CARLOS PORTINHO;Viagens;31/01/2022;347.5
2022;1;CARLOS PORTINHO;Viagens;14/01/2022;741.11
2022;1;CARLOS PORTINHO;Viagens;22/12/2022;2252.07
2022;1;CARLOS PORTINHO;Viagens;28/01/2022;1420.0
2022;1;CARLOS PORTINHO;Viagens;24/02/2022;347.66
2022;1;CARLOS PORTINHO;Passagens;19/01/2022;0.01
2022;1;CARLOS PORTINHO;Passagens;19/01/2022;3.0
2022;1;CARLOS PORTINHO;Passagens;28/01/2022;703.11
2022;1;CARLOS PORTINHO;Passagens;29/01/2022;692.86
2022;1;CARLOS PORTINHO;Passagens;11/01/2022;361.83
2022;1;CARLOS PORTINHO;Passagens;19/01/2022;608.83
2022;2;CARLOS PORTINHO;Aluguel Imoveis;15/02/2022;119.85
2022;2;CARLOS PORTINHO;Aluguel Imoveis;05/02/2022;1500.0
2022;2;CARLOS PORTINHO;Aluguel Imoveis;05/02/2022;2859.49
2022;2;CARLOS PORTINHO;Aluguel Imoveis;01/02/2022;278.3
2022;2;CARLOS PORTINHO;Aluguel Imoveis;01/02/2022;292.1
2022;2;CARLOS PORTINHO;Material de consumo;14/03/2022;5000.0
2022;2;CARLOS PORTINHO;Material de consumo;09/03/2022;290.0
2022;2;CARLOS PORTINHO;Apoio parlamentar;09/03/2022;15524.8
2022;2;CARLOS PORTINHO;Apoio parlamentar;05/04/2022;16488.82
2022;2;CARLOS PORTINHO;Apoio parlamentar;03/02/2022;230.0
2022;2;CARLOS PORTINHO;Viagens;12/02/2022;220.05
2022;2;CARLOS PORTINHO;Viagens;13/02/2022;300.01
2022;2;CARLOS PORTINHO;Viagens;10/02/2022;521.2
2022;2;CARLOS PORTINHO;Viagens;12/02/2022;341.53
2022;2;CARLOS PORTINHO;Viagens;13/02/2022;105.0
2022;2;CARLOS PORTINHO;Viagens;17/02/2022;950.0
2022;2;CARLOS PORTINHO;Viagens;13/02/2022;290.11
2022;2;CARLOS PORTINHO;Viagens;07/02/2022;42.98
2022;2;CARLOS PORTINHO;Viagens;15/02/2022;292.03
2022;2;CARLOS PORTINHO;Viagens;11/02/2022;340.03
2022;2;CARLOS PORTINHO;Viagens;28/01/2022;2133.54
2022;2;CARLOS PORTINHO;Viagens;22/02/2022;321.86
2022;2;CARLOS PORTINHO;Viagens;22/02/2022;1185.3
2022;2;CARLOS PORTINHO;Passagens;01/02/2022;911.53
2022;2;CARLOS PORTINHO;Passagens;14/02/2022;609.2
2022;2;CARLOS PORTINHO;Passagens;14/02/2022;993.19
2022;2;CARLOS PORTINHO;Passagens;09/02/2022;1652.65
2022;2;CARLOS PORTINHO;Passagens;11/02/2022;306.26
2022;3;CARLOS PORTINHO;Aluguel Imoveis;05/03/2022;1500.0
2022;3;CARLOS PORTINHO;Aluguel Imoveis;05/03/2022;2846.4
2022;3;CARLOS PORTINHO;Aluguel Imoveis;09/03/2022;278.3
2022;3;CARLOS PORTINHO;Aluguel Imoveis;09/03/2022;292.1
2022;3;CARLOS PORTINHO;Material de consumo;25/03/2022;290.0
2022;3;CARLOS PORTINHO;Material de consumo;06/03/2022;143.24
2022;3;CARLOS PORTINHO;Apoio parlamentar;31/03/2022;10000.0
2022;3;CARLOS PORTINHO;Viagens;28/03/2022;1149.19
2022;3;CARLOS PORTINHO;Viagens;23/03/2022;317.03
2022;3;CARLOS PORTINHO;Viagens;28/03/2022;251.43
2022;3;CARLOS PORTINHO;Viagens;09/03/2022;176.15
2022;3;CARLOS PORTINHO;Viagens;10/03/2022;346.27
2022;3;CARLOS PORTINHO;Viagens;20/03/2022;330.08
2022;3;CARLOS PORTINHO;Viagens;22/02/2022;2370.6
2022;3;CARLOS PORTINHO;Viagens;22/03/2022;327.95
2022;3;CARLOS PORTINHO;Viagens;22/03/2022;1324.09
2022;3;CARLOS PORTINHO;Passagens;05/03/2022;1158.96
2022;3;CARLOS PORTINHO;Passagens;08/03/2022;1978.19
2022;3;CARLOS PORTINHO;Passagens;23/03/2022;682.23
2022;3;CARLOS PORTINHO;Passagens;05/03/2022;335.42
2022;3;CARLOS PORTINHO;Passagens;21/03/2022;842.0
2022;3;CARLOS PORTINHO;Passagens;19/03/2022;2055.39
2022;1;CARLOS VIANA;Aluguel Imoveis;21/02/2022;393.8
2022;1;CARLOS VIANA;Aluguel Imoveis;22/12/2022;472.22
2022;1;CARLOS VIANA;Aluguel Imoveis;22/01/2022;513.49
2022;1;CARLOS VIANA;Aluguel Imoveis;14/12/2022;1262.66
2022;1;CARLOS VIANA;Aluguel Imoveis;31/01/2022;590.0
2022;1;CARLOS VIANA;Aluguel Imoveis;01/02/2022;6469.0
2022;1;CARLOS VIANA;Material de consumo;21/01/2022;24.9
2022;1;CARLOS VIANA;Material de consumo;04/01/2022;79.55
2022;1;CARLOS VIANA;Material de consumo;04/01/2022;16.98
2022;1;CARLOS VIANA;Material de consumo;13/01/2022;16.5
2022;1;CARLOS VIANA;Material de consumo;20/01/2022;16.5
2022;1;CARLOS VIANA;Material de consumo;25/01/2022;16.5
2022;1;CARLOS VIANA;Material de consumo;19/01/2022;467.2
2022;1;CARLOS VIANA;Apoio parlamentar;20/01/2022;1940.0
2022;1;CARLOS VIANA;Atividade Parlamentar;29/01/2022;127.0
2022;1;CARLOS VIANA;Atividade Parlamentar;02/02/2022;541.26
2022;1;CARLOS VIANA;Atividade Parlamentar;03/01/2022;4000.0
2022;1;CARLOS VIANA;Atividade Parlamentar;31/01/2022;2000.0
2022;1;CARLOS VIANA;Atividade Parlamentar;04/01/2022;1000.0
2022;1;CARLOS VIANA;Atividade Parlamentar;31/01/2022;5000.0
2022;1;CARLOS VIANA;Atividade Parlamentar;17/01/2022;1200.0
2022;1;CARLOS VIANA;Viagens;18/01/2022;200.0
2022;1;CARLOS VIANA;Viagens;30/01/2022;2732.38
2022;1;CARLOS VIANA;Viagens;05/03/2022;108.77
