ANO;MES;SENADOR;TIPO_DESPESA;DATA;VALOR_REEMBOLSADO
2020;5;ACIR GURGACZ;Viagens;08/05/2020;3302.86
2020;5;ACIR GURGACZ;Viagens;19/05/2020;5370.0
2020;5;ACIR GURGACZ;Viagens;25/05/2020;3204.95
2020;5;ACIR GURGACZ;Viagens;28/05/2020;5329.74
2020;6;ACIR GURGACZ;Aluguel Imoveis;08/06/2020;78.37
2020;6;ACIR GURGACZ;Aluguel Imoveis;08/06/2020;154.4
2020;6;ACIR GURGACZ;Aluguel Imoveis;05/06/2020;1000.0
2020;6;ACIR GURGACZ;Aluguel Imoveis;02/06/2020;6000.0
2020;6;ACIR GURGACZ;Aluguel Imoveis;25/06/2020;189.77
2020;6;ACIR GURGACZ;Apoio parlamentar;05/06/2020;3500.0
2020;6;ACIR GURGACZ;Apoio parlamentar;16/06/2020;6000.0
2020;6;ACIR GURGACZ;Atividade Parlamentar;10/06/2020;1000.0
2020;6;ACIR GURGACZ;Atividade Parlamentar;01/06/2020;1500.0
2020;6;ACIR GURGACZ;Atividade Parlamentar;05/06/2020;1000.0
2020;6;ACIR GURGACZ;Atividade Parlamentar;23/06/2020;1000.0
2020;6;ACIR GURGACZ;Atividade Parlamentar;24/06/2020;1000.0
2020;6;ACIR GURGACZ;Atividade Parlamentar;01/06/2020;500.0
2020;6;ACIR GURGACZ;Atividade Parlamentar;25/06/2020;1000.0
2020;6;ACIR GURGACZ;Atividade Parlamentar;29/06/2020;1000.0
2020;7;ACIR GURGACZ;Aluguel Imoveis;07/07/2020;78.67
2020;7;ACIR GURGACZ;Aluguel Imoveis;07/07/2020;158.92
2020;7;ACIR GURGACZ;Aluguel Imoveis;05/07/2020;1000.0
2020;7;ACIR GURGACZ;Aluguel Imoveis;02/07/2020;6000.0
2020;7;ACIR GURGACZ;Aluguel Imoveis;25/07/2020;189.77
2020;7;ACIR GURGACZ;Apoio parlamentar;06/07/2020;3500.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;09/07/2020;1000.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;02/07/2020;1500.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;14/07/2020;6000.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;06/07/2020;1000.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;20/07/2020;1000.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;24/07/2020;1000.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;02/07/2020;500.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;29/07/2020;500.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;28/07/2020;1000.0
2020;7;ACIR GURGACZ;Atividade Parlamentar;27/07/2020;1000.0
2020;7;ACIR GURGACZ;Viagens;01/07/2020;2850.39
2020;7;ACIR GURGACZ;Viagens;02/07/2020;1287.5
2020;7;ACIR GURGACZ;Viagens;15/07/2020;1656.0
2020;7;ACIR GURGACZ;Viagens;27/07/2020;3378.24
2020;7;ACIR GURGACZ;Passagens;29/06/2020;1462.77
2020;7;ACIR GURGACZ;Passagens;17/07/2020;1241.01
2020;8;ACIR GURGACZ;Aluguel Imoveis;10/08/2020;133.47
2020;8;ACIR GURGACZ;Aluguel Imoveis;10/08/2020;292.57
2020;8;ACIR GURGACZ;Aluguel Imoveis;05/08/2020;1000.0
2020;8;ACIR GURGACZ;Aluguel Imoveis;03/08/2020;6000.0
2020;8;ACIR GURGACZ;Aluguel Imoveis;25/08/2020;189.77
2020;8;ACIR GURGACZ;Apoio parlamentar;27/08/2020;3500.0
2020;8;ACIR GURGACZ;Atividade Parlamentar;10/08/2020;1000.0
2020;8;ACIR GURGACZ;Atividade Parlamentar;03/08/2020;1500.0
2020;8;ACIR GURGACZ;Atividade Parlamentar;05/08/2020;7000.0
2020;8;ACIR GURGACZ;Atividade Parlamentar;05/08/2020;1000.0
2020;8;ACIR GURGACZ;Atividade Parlamentar;24/08/2020;1000.0
2020;8;ACIR GURGACZ;Atividade Parlamentar;31/08/2020;1500.0
2020;8;ACIR GURGACZ;Atividade Parlamentar;25/08/2020;1000.0
2020;8;ACIR GURGACZ;Atividade Parlamentar;31/08/2020;1000.0
2020;8;ACIR GURGACZ;Viagens;10/08/2020;1610.52
2020;8;ACIR GURGACZ;Viagens;21/08/2020;2066.41
2020;8;ACIR GURGACZ;Viagens;29/08/2020;4212.12
2020;8;ACIR GURGACZ;Viagens;18/08/2020;804.81
2020;8;ACIR GURGACZ;Viagens;18/08/2020;868.5
2020;8;ACIR GURGACZ;Viagens;24/08/2020;868.5
2020;8;ACIR GURGACZ;Passagens;06/08/2020;1508.31
2020;8;ACIR GURGACZ;Passagens;12/08/2020;1376.05
2020;8;ACIR GURGACZ;Passagens;15/08/2020;1871.97
2020;8;ACIR GURGACZ;Passagens;18/08/2020;537.97
2020;8;ACIR GURGACZ;Passagens;21/08/2020;567.35
2020;8;ACIR GURGACZ;Passagens;27/08/2020;546.02
2020;9;ACIR GURGACZ;Aluguel Imoveis;09/09/2020;79.27
2020;9;ACIR GURGACZ;Aluguel Imoveis;09/09/2020;333.5
2020;9;ACIR GURGACZ;Aluguel Imoveis;05/09/2020;1000.0
2020;9;ACIR GURGACZ;Aluguel Imoveis;03/09/2020;6000.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;11/09/2020;1000.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;01/09/2020;1500.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;10/09/2020;6000.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;08/09/2020;1000.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;22/09/2020;1000.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;21/09/2020;1500.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;24/09/2020;1000.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;02/09/2020;500.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;09/09/2020;1000.0
2020;9;ACIR GURGACZ;Atividade Parlamentar;28/09/2020;1000.0
2020;9;ACIR GURGACZ;Viagens;01/09/2020;4348.91
2020;9;ACIR GURGACZ;Viagens;10/09/2020;886.5
2020;9;ACIR GURGACZ;Viagens;10/09/2020;1841.51
2020;9;ACIR GURGACZ;Passagens;04/09/2020;435.0
2020;9;ACIR GURGACZ;Passagens;08/09/2020;1450.0
2020;9;ACIR GURGACZ;Passagens;17/09/2020;540.36
2020;9;ACIR GURGACZ;Passagens;21/09/2020;2434.96
2020;9;ACIR GURGACZ;Passagens;31/08/2020;2070.85
2020;9;ACIR GURGACZ;Passagens;01/09/2020;582.09
2020;9;ACIR GURGACZ;Passagens;02/09/2020;2550.46
2020;10;ACIR GURGACZ;Aluguel Imoveis;09/10/2020;79.58
2020;10;ACIR GURGACZ;Aluguel Imoveis;09/10/2020;316.42
2020;10;ACIR GURGACZ;Aluguel Imoveis;03/10/2020;6000.0
2020;10;ACIR GURGACZ;Aluguel Imoveis;25/09/2020;189.77
2020;10;ACIR GURGACZ;Atividade Parlamentar;13/10/2020;1000.0
2020;10;ACIR GURGACZ;Atividade Parlamentar;01/10/2020;1500.0
2020;10;ACIR GURGACZ;Atividade Parlamentar;05/10/2020;1000.0
2020;10;ACIR GURGACZ;Atividade Parlamentar;26/10/2020;1000.0
2020;10;ACIR GURGACZ;Atividade Parlamentar;21/10/2020;1000.0
2020;10;ACIR GURGACZ;Atividade Parlamentar;05/10/2020;500.0
2020;10;ACIR GURGACZ;Atividade Parlamentar;08/10/2020;1000.0
2020;10;ACIR GURGACZ;Atividade Parlamentar;27/10/2020;1000.0
2020;10;ACIR GURGACZ;Viagens;29/10/2020;2600.17
2020;10;ACIR GURGACZ;Viagens;30/10/2020;1731.0
2020;10;ACIR GURGACZ;Passagens;01/10/2020;1478.79
2020;10;ACIR GURGACZ;Passagens;02/10/2020;801.46
2020;10;ACIR GURGACZ;Passagens;13/10/2020;1726.11
2020;10;ACIR GURGACZ;Passagens;23/10/2020;1473.55
2020;10;ACIR GURGACZ;Passagens;28/10/2020;2889.11
2020;11;ACIR GURGACZ;Aluguel Imoveis;18/11/2020;335.29
2020;11;ACIR GURGACZ;Aluguel Imoveis;03/11/2020;6000.0
2020;11;ACIR GURGACZ;Aluguel Imoveis;25/10/2020;189.77
2020;11;ACIR GURGACZ;Atividade Parlamentar;13/11/2020;1000.0
2020;11;ACIR GURGACZ;Atividade Parlamentar;03/11/2020;1500.0
2020;11;ACIR GURGACZ;Atividade Parlamentar;03/11/2020;6000.0
2020;11;ACIR GURGACZ;Atividade Parlamentar;03/11/2020;1000.0
2020;11;ACIR GURGACZ;Atividade Parlamentar;26/11/2020;1000.0
2020;11;ACIR GURGACZ;Atividade Parlamentar;23/11/2020;1000.0
2020;11;ACIR GURGACZ;Atividade Parlamentar;04/11/2020;500.0
2020;11;ACIR GURGACZ;Atividade Parlamentar;05/11/2020;1000.0
2020;11;ACIR GURGACZ;Atividade Parlamentar;27/11/2020;1000.0
2020;11;ACIR GURGACZ;Viagens;27/11/2020;5904.58
2020;11;ACIR GURGACZ;Viagens;16/11/2020;3742.39
2020;11;ACIR GURGACZ;Viagens;25/11/2020;2318.81
2020;11;ACIR GURGACZ;Viagens;06/11/2020;2773.0
2020;11;ACIR GURGACZ;Viagens;09/11/2020;2159.4
2020;11;ACIR GURGACZ;Viagens;17/11/2020;590.0
2020;11;ACIR GURGACZ;Passagens;04/11/2020;934.55
2020;11;ACIR GURGACZ;Passagens;12/11/2020;2567.06
2020;12;ACIR GURGACZ;Aluguel Imoveis;25/11/2020;189.77
2020;12;ACIR GURGACZ;Atividade Parlamentar;09/12/2020;1000.0
2020;12;ACIR GURGACZ;Atividade Parlamentar;01/12/2020;1500.0
2020;12;ACIR GURGACZ;Atividade Parlamentar;01/12/2020;6000.0
2020;12;ACIR GURGACZ;Atividade Parlamentar;03/12/2020;1000.0
2020;12;ACIR GURGACZ;Atividade Parlamentar;08/12/2020;1000.0
2020;12;ACIR GURGACZ;Atividade Parlamentar;04/12/2020;1000.0
2020;12;ACIR GURGACZ;Atividade Parlamentar;07/12/2020;500.0
2020;12;ACIR GURGACZ;Viagens;07/12/2020;5752.5
2020;12;ACIR GURGACZ;Passagens;01/12/2020;1811.26
2020;1;ALESSANDRO VIEIRA;Aluguel Imoveis;27/12/2020;450.0
2020;1;ALESSANDRO VIEIRA;Aluguel Imoveis;01/02/2020;3100.0
2020;1;ALESSANDRO VIEIRA;Material de consumo;07/01/2020;200.0
2020;1;ALESSANDRO VIEIRA;Apoio parlamentar;29/01/2020;704.0
2020;1;ALESSANDRO VIEIRA;Apoio parlamentar;23/01/2020;6000.0
2020;1;ALESSANDRO VIEIRA;Apoio parlamentar;04/01/2020;79.78
2020;1;ALESSANDRO VIEIRA;Apoio parlamentar;29/01/2020;800.0
2020;1;ALESSANDRO VIEIRA;Viagens;31/07/2020;312.3
2020;1;ALESSANDRO VIEIRA;Viagens;28/01/2020;360.65
2020;1;ALESSANDRO VIEIRA;Passagens;17/01/2020;5166.28
2020;2;ALESSANDRO VIEIRA;Aluguel Imoveis;01/02/2020;450.0
2020;2;ALESSANDRO VIEIRA;Aluguel Imoveis;04/03/2020;3300.0
2020;2;ALESSANDRO VIEIRA;Aluguel Imoveis;12/02/2020;418.63
2020;2;ALESSANDRO VIEIRA;Aluguel Imoveis;11/02/2020;1045.56
2020;2;ALESSANDRO VIEIRA;Apoio parlamentar;02/03/2020;6000.0
2020;2;ALESSANDRO VIEIRA;Apoio parlamentar;05/02/2020;177.36
2020;2;ALESSANDRO VIEIRA;Apoio parlamentar;28/02/2020;6000.0
2020;2;ALESSANDRO VIEIRA;Apoio parlamentar;21/02/2020;800.0
2020;2;ALESSANDRO VIEIRA;Viagens;11/02/2020;229.9
2020;2;ALESSANDRO VIEIRA;Viagens;05/02/2020;41.79
2020;2;ALESSANDRO VIEIRA;Viagens;11/02/2020;26.02
2020;2;ALESSANDRO VIEIRA;Viagens;12/02/2020;11.98
2020;2;ALESSANDRO VIEIRA;Viagens;12/02/2020;192.28
2020;2;ALESSANDRO VIEIRA;Viagens;03/02/2020;49.33
2020;2;ALESSANDRO VIEIRA;Viagens;10/02/2020;27.2
2020;2;ALESSANDRO VIEIRA;Viagens;18/02/2020;48.17
2020;2;ALESSANDRO VIEIRA;Viagens;05/02/2020;48.17
2020;2;ALESSANDRO VIEIRA;Viagens;06/02/2020;48.17
2020;2;ALESSANDRO VIEIRA;Viagens;11/02/2020;48.17
2020;2;ALESSANDRO VIEIRA;Viagens;12/02/2020;48.17
2020;2;ALESSANDRO VIEIRA;Viagens;19/02/2020;48.17
2020;2;ALESSANDRO VIEIRA;Passagens;29/01/2020;2150.61
2020;2;ALESSANDRO VIEIRA;Passagens;30/01/2020;6325.06
2020;2;ALESSANDRO VIEIRA;Passagens;31/01/2020;2521.18
2020;2;ALESSANDRO VIEIRA;Passagens;03/02/2020;2420.59
2020;2;ALESSANDRO VIEIRA;Passagens;05/02/2020;3088.58
2020;2;ALESSANDRO VIEIRA;Passagens;06/02/2020;2329.46
2020;2;ALESSANDRO VIEIRA;Passagens;06/02/2020;3523.77
2020;2;ALESSANDRO VIEIRA;Passagens;07/02/2020;3895.04
2020;2;ALESSANDRO VIEIRA;Passagens;12/02/2020;3520.41
2020;3;ALESSANDRO VIEIRA;Aluguel Imoveis;04/03/2020;500.0
2020;3;ALESSANDRO VIEIRA;Aluguel Imoveis;31/03/2020;3300.0
2020;3;ALESSANDRO VIEIRA;Aluguel Imoveis;01/03/2020;189.85
2020;3;ALESSANDRO VIEIRA;Aluguel Imoveis;13/03/2020;338.56
2020;3;ALESSANDRO VIEIRA;Material de consumo;06/04/2020;200.0
2020;3;ALESSANDRO VIEIRA;Apoio parlamentar;09/03/2020;704.0
2020;3;ALESSANDRO VIEIRA;Apoio parlamentar;24/03/2020;6000.0
2020;3;ALESSANDRO VIEIRA;Apoio parlamentar;05/03/2020;170.03
2020;3;ALESSANDRO VIEIRA;Apoio parlamentar;11/03/2020;800.0
2020;3;ALESSANDRO VIEIRA;Viagens;03/03/2020;54.17
2020;3;ALESSANDRO VIEIRA;Viagens;10/03/2020;65.89
2020;3;ALESSANDRO VIEIRA;Viagens;03/03/2020;25.02
2020;3;ALESSANDRO VIEIRA;Viagens;11/03/2020;25.02
2020;3;ALESSANDRO VIEIRA;Viagens;10/03/2020;48.17
2020;3;ALESSANDRO VIEIRA;Viagens;10/03/2020;25.75
2020;3;ALESSANDRO VIEIRA;Passagens;26/02/2020;6680.8
2020;3;ALESSANDRO VIEIRA;Passagens;02/03/2020;4306.62
2020;3;ALESSANDRO VIEIRA;Passagens;16/03/2020;3266.13
2020;4;ALESSANDRO VIEIRA;Aluguel Imoveis;31/03/2020;500.0
2020;4;ALESSANDRO VIEIRA;Aluguel Imoveis;12/05/2020;3300.0
2020;4;ALESSANDRO VIEIRA;Aluguel Imoveis;13/04/2020;55.22
2020;4;ALESSANDRO VIEIRA;Apoio parlamentar;20/04/2020;704.0
2020;4;ALESSANDRO VIEIRA;Apoio parlamentar;20/04/2020;6000.0
2020;4;ALESSANDRO VIEIRA;Apoio parlamentar;05/04/2020;212.16
2020;4;ALESSANDRO VIEIRA;Apoio parlamentar;30/04/2020;800.0
2020;5;ALESSANDRO VIEIRA;Aluguel Imoveis;11/05/2020;500.0
2020;5;ALESSANDRO VIEIRA;Aluguel Imoveis;05/06/2020;3300.0
2020;5;ALESSANDRO VIEIRA;Aluguel Imoveis;01/05/2020;204.42
2020;5;ALESSANDRO VIEIRA;Aluguel Imoveis;15/05/2020;38.44
2020;5;ALESSANDRO VIEIRA;Apoio parlamentar;20/05/2020;6000.0
2020;5;ALESSANDRO VIEIRA;Apoio parlamentar;04/05/2020;234.39
2020;6;ALESSANDRO VIEIRA;Material de consumo;04/06/2020;6000.0
2020;6;ALESSANDRO VIEIRA;Material de consumo;24/07/2020;347.0
2020;6;ALESSANDRO VIEIRA;Apoio parlamentar;12/06/2020;704.0
2020;6;ALESSANDRO VIEIRA;Apoio parlamentar;22/06/2020;6000.0
2020;6;ALESSANDRO VIEIRA;Apoio parlamentar;04/06/2020;194.08
2020;6;ALESSANDRO VIEIRA;Apoio parlamentar;29/06/2020;6000.0
2020;7;ALESSANDRO VIEIRA;Aluguel Imoveis;06/07/2020;500.0
2020;7;ALESSANDRO VIEIRA;Aluguel Imoveis;03/08/2020;3300.0
2020;7;ALESSANDRO VIEIRA;Aluguel Imoveis;01/07/2020;201.94
2020;7;ALESSANDRO VIEIRA;Aluguel Imoveis;14/07/2020;38.11
2020;7;ALESSANDRO VIEIRA;Material de consumo;07/08/2020;200.0
2020;7;ALESSANDRO VIEIRA;Apoio parlamentar;16/07/2020;1460.06
2020;7;ALESSANDRO VIEIRA;Apoio parlamentar;21/07/2020;6000.0
2020;7;ALESSANDRO VIEIRA;Apoio parlamentar;04/07/2020;238.25
2020;7;ALESSANDRO VIEIRA;Apoio parlamentar;23/07/2020;6000.0
2020;8;ALESSANDRO VIEIRA;Aluguel Imoveis;03/08/2020;500.0
2020;8;ALESSANDRO VIEIRA;Aluguel Imoveis;03/09/2020;3300.0
2020;8;ALESSANDRO VIEIRA;Aluguel Imoveis;01/08/2020;204.58
2020;8;ALESSANDRO VIEIRA;Aluguel Imoveis;12/08/2020;38.58
2020;8;ALESSANDRO VIEIRA;Material de consumo;27/08/2020;139.8
2020;8;ALESSANDRO VIEIRA;Material de consumo;30/09/2020;694.0
2020;8;ALESSANDRO VIEIRA;Apoio parlamentar;26/08/2020;6000.0
2020;8;ALESSANDRO VIEIRA;Apoio parlamentar;13/08/2020;8500.0
2020;8;ALESSANDRO VIEIRA;Apoio parlamentar;04/08/2020;204.68
2020;8;ALESSANDRO VIEIRA;Apoio parlamentar;31/08/2020;6000.0
2020;9;ALESSANDRO VIEIRA;Aluguel Imoveis;03/09/2020;500.0
2020;9;ALESSANDRO VIEIRA;Aluguel Imoveis;07/10/2020;3300.0
2020;9;ALESSANDRO VIEIRA;Aluguel Imoveis;03/09/2020;201.94
2020;9;ALESSANDRO VIEIRA;Aluguel Imoveis;14/09/2020;221.28
2020;9;ALESSANDRO VIEIRA;Apoio parlamentar;18/09/2020;6000.0
2020;9;ALESSANDRO VIEIRA;Apoio parlamentar;30/09/2020;1500.0
2020;9;ALESSANDRO VIEIRA;Apoio parlamentar;05/09/2020;186.45
2020;9;ALESSANDRO VIEIRA;Apoio parlamentar;28/09/2020;6000.0
2020;9;ALESSANDRO VIEIRA;Viagens;14/09/2020;130.0
2020;9;ALESSANDRO VIEIRA;Viagens;21/09/2020;20.88
2020;9;ALESSANDRO VIEIRA;Viagens;18/09/2020;152.12
2020;9;ALESSANDRO VIEIRA;Viagens;03/09/2020;108.01
2020;9;ALESSANDRO VIEIRA;Passagens;18/09/2020;4151.55
2020;10;ALESSANDRO VIEIRA;Aluguel Imoveis;07/10/2020;500.0
2020;10;ALESSANDRO VIEIRA;Aluguel Imoveis;30/10/2020;3300.0
2020;10;ALESSANDRO VIEIRA;Aluguel Imoveis;06/10/2020;203.34
2020;10;ALESSANDRO VIEIRA;Aluguel Imoveis;14/10/2020;281.49
2020;10;ALESSANDRO VIEIRA;Material de consumo;20/10/2020;347.0
2020;10;ALESSANDRO VIEIRA;Apoio parlamentar;16/10/2020;6000.0
2020;10;ALESSANDRO VIEIRA;Apoio parlamentar;05/10/2020;20.38
2020;10;ALESSANDRO VIEIRA;Apoio parlamentar;26/10/2020;6000.0
2020;10;ALESSANDRO VIEIRA;Viagens;04/11/2020;2413.75
2020;10;ALESSANDRO VIEIRA;Viagens;08/10/2020;1840.0
2020;10;ALESSANDRO VIEIRA;Viagens;20/10/2020;24.99
2020;10;ALESSANDRO VIEIRA;Viagens;31/10/2020;179.92
2020;10;ALESSANDRO VIEIRA;Viagens;15/10/2020;100.0
2020;10;ALESSANDRO VIEIRA;Viagens;21/10/2020;100.0
2020;10;ALESSANDRO VIEIRA;Viagens;24/10/2020;90.0
2020;10;ALESSANDRO VIEIRA;Viagens;31/10/2020;120.0
2020;10;ALESSANDRO VIEIRA;Viagens;26/10/2020;146.02
2020;10;ALESSANDRO VIEIRA;Viagens;07/10/2020;140.06
2020;10;ALESSANDRO VIEIRA;Viagens;21/10/2020;48.17
2020;10;ALESSANDRO VIEIRA;Passagens;09/10/2020;3632.37
2020;11;ALESSANDRO VIEIRA;Aluguel Imoveis;30/10/2020;500.0
2020;11;ALESSANDRO VIEIRA;Aluguel Imoveis;01/12/2020;3300.0
2020;11;ALESSANDRO VIEIRA;Aluguel Imoveis;01/11/2020;244.86
2020;11;ALESSANDRO VIEIRA;Aluguel Imoveis;13/11/2020;329.49
2020;11;ALESSANDRO VIEIRA;Material de consumo;13/11/2020;347.0
2020;11;ALESSANDRO VIEIRA;Apoio parlamentar;11/11/2020;6000.0
2020;11;ALESSANDRO VIEIRA;Apoio parlamentar;04/11/2020;20.61
2020;11;ALESSANDRO VIEIRA;Apoio parlamentar;19/11/2020;6000.0
2020;11;ALESSANDRO VIEIRA;Viagens;19/11/2020;1900.0
2020;11;ALESSANDRO VIEIRA;Viagens;30/11/2020;1100.0
2020;11;ALESSANDRO VIEIRA;Viagens;06/11/2020;41.48
2020;11;ALESSANDRO VIEIRA;Viagens;18/11/2020;100.0
2020;11;ALESSANDRO VIEIRA;Viagens;28/11/2020;100.0
