ANO;MES;SENADOR;TIPO_DESPESA;DATA;VALOR_REEMBOLSADO
2021;6;ACIR GURGACZ;Viagens;21/06/2021;5000.0
2021;6;ACIR GURGACZ;Passagens;04/06/2021;1785.0
2021;6;ACIR GURGACZ;Passagens;09/06/2021;2135.0
2021;6;ACIR GURGACZ;Passagens;11/06/2021;1300.0
2021;6;ACIR GURGACZ;Passagens;14/06/2021;2470.0
2021;6;ACIR GURGACZ;Passagens;18/06/2021;2200.0
2021;6;ACIR GURGACZ;Passagens;22/06/2021;2450.0
2021;6;ACIR GURGACZ;Passagens;26/06/2021;1795.0
2021;7;ACIR GURGACZ;Aluguel Imoveis;05/07/2021;1000.0
2021;7;ACIR GURGACZ;Aluguel Imoveis;05/07/2021;6000.0
2021;7;ACIR GURGACZ;Atividade Parlamentar;01/07/2021;1500.0
2021;7;ACIR GURGACZ;Atividade Parlamentar;01/07/2021;1000.0
2021;7;ACIR GURGACZ;Atividade Parlamentar;06/08/2021;1000.0
2021;7;ACIR GURGACZ;Passagens;26/07/2021;2350.0
2021;7;ACIR GURGACZ;Passagens;29/07/2021;1968.0
2021;8;ACIR GURGACZ;Aluguel Imoveis;02/08/2021;6000.0
2021;8;ACIR GURGACZ;Atividade Parlamentar;02/08/2021;1500.0
2021;8;ACIR GURGACZ;Atividade Parlamentar;04/08/2021;6000.0
2021;8;ACIR GURGACZ;Atividade Parlamentar;02/08/2021;1000.0
2021;8;ACIR GURGACZ;Atividade Parlamentar;25/08/2021;1000.0
2021;8;ACIR GURGACZ;Atividade Parlamentar;28/08/2021;1000.0
2021;8;ACIR GURGACZ;Viagens;09/08/2021;6350.0
2021;8;ACIR GURGACZ;Viagens;18/08/2021;5080.0
2021;8;ACIR GURGACZ;Passagens;03/08/2021;1835.0
2021;8;ACIR GURGACZ;Passagens;11/08/2021;2131.42
2021;8;ACIR GURGACZ;Passagens;16/08/2021;1190.0
2021;8;ACIR GURGACZ;Passagens;19/08/2021;3325.0
2021;8;ACIR GURGACZ;Passagens;23/08/2021;1571.0
2021;9;ACIR GURGACZ;Aluguel Imoveis;02/09/2021;6000.0
2021;9;ACIR GURGACZ;Atividade Parlamentar;02/09/2021;1000.0
2021;9;ACIR GURGACZ;Atividade Parlamentar;02/09/2021;1500.0
2021;9;ACIR GURGACZ;Atividade Parlamentar;14/09/2021;6000.0
2021;9;ACIR GURGACZ;Atividade Parlamentar;24/09/2021;1000.0
2021;9;ACIR GURGACZ;Atividade Parlamentar;27/09/2021;1000.0
2021;9;ACIR GURGACZ;Atividade Parlamentar;30/09/2021;1000.0
2021;9;ACIR GURGACZ;Viagens;13/09/2021;5080.0
2021;9;ACIR GURGACZ;Passagens;07/09/2021;1450.0
2021;9;ACIR GURGACZ;Passagens;11/09/2021;1380.0
2021;9;ACIR GURGACZ;Passagens;15/09/2021;1365.0
2021;9;ACIR GURGACZ;Passagens;21/09/2021;1563.33
2021;9;ACIR GURGACZ;Passagens;21/09/2021;1671.65
2021;10;ACIR GURGACZ;Aluguel Imoveis;01/10/2021;6000.0
2021;10;ACIR GURGACZ;Atividade Parlamentar;05/10/2021;1000.0
2021;10;ACIR GURGACZ;Atividade Parlamentar;04/10/2021;1500.0
2021;10;ACIR GURGACZ;Atividade Parlamentar;06/10/2021;6000.0
2021;10;ACIR GURGACZ;Atividade Parlamentar;01/10/2021;1000.0
2021;10;ACIR GURGACZ;Atividade Parlamentar;25/10/2021;1000.0
2021;10;ACIR GURGACZ;Atividade Parlamentar;29/10/2021;1000.0
2021;10;ACIR GURGACZ;Viagens;11/10/2021;5080.0
2021;10;ACIR GURGACZ;Viagens;19/10/2021;5080.0
2021;10;ACIR GURGACZ;Passagens;06/10/2021;1395.0
2021;10;ACIR GURGACZ;Passagens;13/10/2021;2295.0
2021;10;ACIR GURGACZ;Passagens;13/10/2021;2435.0
2021;10;ACIR GURGACZ;Passagens;22/10/2021;2560.0
2021;10;ACIR GURGACZ;Passagens;25/10/2021;2550.0
2021;10;ACIR GURGACZ;Passagens;29/10/2021;2230.0
2021;11;ACIR GURGACZ;Aluguel Imoveis;02/11/2021;6000.0
2021;11;ACIR GURGACZ;Atividade Parlamentar;24/11/2021;1000.0
2021;11;ACIR GURGACZ;Atividade Parlamentar;03/11/2021;1500.0
2021;11;ACIR GURGACZ;Atividade Parlamentar;03/11/2021;1000.0
2021;11;ACIR GURGACZ;Atividade Parlamentar;03/11/2021;6000.0
2021;11;ACIR GURGACZ;Atividade Parlamentar;19/11/2021;500.0
2021;11;ACIR GURGACZ;Atividade Parlamentar;29/11/2021;1775.0
2021;11;ACIR GURGACZ;Atividade Parlamentar;29/11/2021;1000.0
2021;11;ACIR GURGACZ;Viagens;03/11/2021;5440.0
2021;11;ACIR GURGACZ;Passagens;25/11/2021;1725.0
2021;11;ACIR GURGACZ;Passagens;30/11/2021;1355.0
2021;12;ACIR GURGACZ;Aluguel Imoveis;02/12/2021;6000.0
2021;12;ACIR GURGACZ;Atividade Parlamentar;02/12/2021;1500.0
2021;12;ACIR GURGACZ;Atividade Parlamentar;08/12/2021;1100.0
2021;12;ACIR GURGACZ;Atividade Parlamentar;02/12/2021;1000.0
2021;12;ACIR GURGACZ;Atividade Parlamentar;01/12/2021;6000.0
2021;12;ACIR GURGACZ;Viagens;07/12/2021;2750.0
2021;1;ALESSANDRO VIEIRA;Aluguel Imoveis;15/01/2021;500.0
2021;1;ALESSANDRO VIEIRA;Aluguel Imoveis;09/03/2021;3300.0
2021;1;ALESSANDRO VIEIRA;Aluguel Imoveis;01/01/2021;247.96
2021;1;ALESSANDRO VIEIRA;Aluguel Imoveis;13/01/2021;293.8
2021;1;ALESSANDRO VIEIRA;Material de consumo;01/02/2021;600.0
2021;1;ALESSANDRO VIEIRA;Material de consumo;08/02/2021;200.0
2021;1;ALESSANDRO VIEIRA;Apoio parlamentar;18/01/2021;6000.0
2021;1;ALESSANDRO VIEIRA;Apoio parlamentar;04/01/2021;26.12
2021;1;ALESSANDRO VIEIRA;Apoio parlamentar;09/02/2021;2500.0
2021;1;ALESSANDRO VIEIRA;Viagens;28/01/2021;360.0
2021;1;ALESSANDRO VIEIRA;Viagens;28/01/2021;1570.36
2021;1;ALESSANDRO VIEIRA;Viagens;29/01/2021;174.86
2021;1;ALESSANDRO VIEIRA;Viagens;25/01/2021;775.0
2021;1;ALESSANDRO VIEIRA;Passagens;09/01/2021;2571.93
2021;1;ALESSANDRO VIEIRA;Passagens;11/01/2021;1890.08
2021;1;ALESSANDRO VIEIRA;Passagens;12/01/2021;1916.47
2021;1;ALESSANDRO VIEIRA;Passagens;28/01/2021;3223.4
2021;2;ALESSANDRO VIEIRA;Aluguel Imoveis;01/02/2021;500.0
2021;2;ALESSANDRO VIEIRA;Aluguel Imoveis;08/03/2021;3300.0
2021;2;ALESSANDRO VIEIRA;Aluguel Imoveis;01/02/2021;252.15
2021;2;ALESSANDRO VIEIRA;Aluguel Imoveis;10/02/2021;348.53
2021;2;ALESSANDRO VIEIRA;Aluguel Imoveis;03/02/2021;1125.54
2021;2;ALESSANDRO VIEIRA;Material de consumo;05/03/2021;600.0
2021;2;ALESSANDRO VIEIRA;Material de consumo;18/02/2021;200.0
2021;2;ALESSANDRO VIEIRA;Apoio parlamentar;05/04/2021;6000.0
2021;2;ALESSANDRO VIEIRA;Apoio parlamentar;04/02/2021;23.6
2021;2;ALESSANDRO VIEIRA;Apoio parlamentar;05/03/2021;2500.0
2021;2;ALESSANDRO VIEIRA;Viagens;03/02/2021;120.0
2021;2;ALESSANDRO VIEIRA;Viagens;06/02/2021;240.0
2021;2;ALESSANDRO VIEIRA;Viagens;12/02/2021;120.0
2021;2;ALESSANDRO VIEIRA;Viagens;25/02/2021;120.0
2021;2;ALESSANDRO VIEIRA;Passagens;19/02/2021;2666.43
2021;2;ALESSANDRO VIEIRA;Passagens;27/01/2021;3483.05
2021;2;ALESSANDRO VIEIRA;Passagens;05/02/2021;3216.09
2021;2;ALESSANDRO VIEIRA;Passagens;10/02/2021;4116.09
2021;2;ALESSANDRO VIEIRA;Passagens;23/02/2021;2793.62
2021;3;ALESSANDRO VIEIRA;Aluguel Imoveis;08/03/2021;500.0
2021;3;ALESSANDRO VIEIRA;Aluguel Imoveis;01/04/2021;3300.0
2021;3;ALESSANDRO VIEIRA;Aluguel Imoveis;05/03/2021;251.26
2021;3;ALESSANDRO VIEIRA;Aluguel Imoveis;12/03/2021;330.75
2021;3;ALESSANDRO VIEIRA;Material de consumo;07/04/2021;600.0
2021;3;ALESSANDRO VIEIRA;Material de consumo;26/03/2021;200.0
2021;3;ALESSANDRO VIEIRA;Apoio parlamentar;05/04/2021;8540.0
2021;3;ALESSANDRO VIEIRA;Apoio parlamentar;04/03/2021;26.56
2021;3;ALESSANDRO VIEIRA;Apoio parlamentar;01/04/2021;2500.0
2021;3;ALESSANDRO VIEIRA;Viagens;05/03/2021;806.02
2021;3;ALESSANDRO VIEIRA;Passagens;17/03/2021;1865.17
2021;4;ALESSANDRO VIEIRA;Aluguel Imoveis;01/04/2021;500.0
2021;4;ALESSANDRO VIEIRA;Aluguel Imoveis;27/04/2021;3300.0
2021;4;ALESSANDRO VIEIRA;Aluguel Imoveis;01/04/2021;249.97
2021;4;ALESSANDRO VIEIRA;Aluguel Imoveis;13/04/2021;91.99
2021;4;ALESSANDRO VIEIRA;Material de consumo;27/04/2021;600.0
2021;4;ALESSANDRO VIEIRA;Apoio parlamentar;03/04/2021;103.1
2021;4;ALESSANDRO VIEIRA;Apoio parlamentar;22/04/2021;8540.0
2021;4;ALESSANDRO VIEIRA;Apoio parlamentar;04/04/2021;137.67
2021;4;ALESSANDRO VIEIRA;Apoio parlamentar;26/04/2021;2500.0
2021;4;ALESSANDRO VIEIRA;Passagens;23/04/2021;2221.91
2021;4;ALESSANDRO VIEIRA;Passagens;23/04/2021;2275.86
2021;5;ALESSANDRO VIEIRA;Aluguel Imoveis;27/04/2021;500.0
2021;5;ALESSANDRO VIEIRA;Aluguel Imoveis;30/05/2021;3300.0
2021;5;ALESSANDRO VIEIRA;Aluguel Imoveis;01/05/2021;236.21
2021;5;ALESSANDRO VIEIRA;Aluguel Imoveis;13/05/2021;146.64
2021;5;ALESSANDRO VIEIRA;Material de consumo;20/05/2021;600.0
2021;5;ALESSANDRO VIEIRA;Material de consumo;12/05/2021;200.0
2021;5;ALESSANDRO VIEIRA;Material de consumo;25/05/2021;200.0
2021;5;ALESSANDRO VIEIRA;Apoio parlamentar;03/05/2021;110.98
2021;5;ALESSANDRO VIEIRA;Apoio parlamentar;20/05/2021;8540.0
2021;5;ALESSANDRO VIEIRA;Apoio parlamentar;04/05/2021;167.45
2021;5;ALESSANDRO VIEIRA;Apoio parlamentar;28/05/2021;2500.0
2021;5;ALESSANDRO VIEIRA;Viagens;29/05/2021;143.18
2021;5;ALESSANDRO VIEIRA;Passagens;29/04/2021;5484.82
2021;5;ALESSANDRO VIEIRA;Passagens;06/05/2021;5072.98
2021;5;ALESSANDRO VIEIRA;Passagens;17/05/2021;4223.8
2021;5;ALESSANDRO VIEIRA;Passagens;18/05/2021;4090.15
2021;5;ALESSANDRO VIEIRA;Passagens;29/05/2021;2027.67
2021;6;ALESSANDRO VIEIRA;Aluguel Imoveis;30/05/2021;500.0
2021;6;ALESSANDRO VIEIRA;Aluguel Imoveis;05/07/2021;3300.0
2021;6;ALESSANDRO VIEIRA;Aluguel Imoveis;01/06/2021;234.97
2021;6;ALESSANDRO VIEIRA;Aluguel Imoveis;14/06/2021;200.95
2021;6;ALESSANDRO VIEIRA;Material de consumo;23/06/2021;600.0
2021;6;ALESSANDRO VIEIRA;Material de consumo;23/06/2021;200.0
2021;6;ALESSANDRO VIEIRA;Apoio parlamentar;03/06/2021;131.48
2021;6;ALESSANDRO VIEIRA;Apoio parlamentar;05/06/2021;193.68
2021;6;ALESSANDRO VIEIRA;Apoio parlamentar;22/06/2021;2500.0
2021;6;ALESSANDRO VIEIRA;Atividade Parlamentar;21/06/2021;8540.0
2021;6;ALESSANDRO VIEIRA;Viagens;01/07/2021;60.0
2021;6;ALESSANDRO VIEIRA;Passagens;27/05/2021;3822.82
2021;6;ALESSANDRO VIEIRA;Passagens;29/05/2021;2027.67
2021;6;ALESSANDRO VIEIRA;Passagens;08/06/2021;3486.96
2021;6;ALESSANDRO VIEIRA;Passagens;14/06/2021;2107.42
2021;6;ALESSANDRO VIEIRA;Passagens;19/06/2021;1990.05
2021;6;ALESSANDRO VIEIRA;Passagens;22/06/2021;1912.58
2021;6;ALESSANDRO VIEIRA;Passagens;23/06/2021;1256.62
2021;7;ALESSANDRO VIEIRA;Aluguel Imoveis;05/07/2021;500.0
2021;7;ALESSANDRO VIEIRA;Aluguel Imoveis;02/08/2021;3300.0
2021;7;ALESSANDRO VIEIRA;Aluguel Imoveis;01/07/2021;234.95
2021;7;ALESSANDRO VIEIRA;Aluguel Imoveis;15/07/2021;238.03
2021;7;ALESSANDRO VIEIRA;Material de consumo;13/07/2021;600.0
2021;7;ALESSANDRO VIEIRA;Material de consumo;14/07/2021;200.0
2021;7;ALESSANDRO VIEIRA;Apoio parlamentar;03/07/2021;134.0
2021;7;ALESSANDRO VIEIRA;Apoio parlamentar;13/07/2021;8540.0
2021;7;ALESSANDRO VIEIRA;Apoio parlamentar;05/07/2021;184.59
2021;7;ALESSANDRO VIEIRA;Apoio parlamentar;14/07/2021;2500.0
2021;7;ALESSANDRO VIEIRA;Viagens;01/07/2021;60.0
2021;7;ALESSANDRO VIEIRA;Viagens;02/08/2021;120.0
2021;7;ALESSANDRO VIEIRA;Viagens;02/08/2021;240.0
2021;7;ALESSANDRO VIEIRA;Viagens;01/07/2021;99.85
2021;7;ALESSANDRO VIEIRA;Passagens;23/06/2021;1256.62
2021;7;ALESSANDRO VIEIRA;Passagens;30/06/2021;2644.8
2021;7;ALESSANDRO VIEIRA;Passagens;05/07/2021;1275.08
2021;7;ALESSANDRO VIEIRA;Passagens;08/07/2021;2777.43
2021;7;ALESSANDRO VIEIRA;Passagens;12/07/2021;2790.15
2021;8;ALESSANDRO VIEIRA;Aluguel Imoveis;29/07/2021;500.0
2021;8;ALESSANDRO VIEIRA;Aluguel Imoveis;27/08/2021;3300.0
2021;8;ALESSANDRO VIEIRA;Aluguel Imoveis;01/08/2021;234.95
2021;8;ALESSANDRO VIEIRA;Aluguel Imoveis;16/08/2021;296.51
2021;8;ALESSANDRO VIEIRA;Material de consumo;13/09/2021;600.0
2021;8;ALESSANDRO VIEIRA;Material de consumo;09/08/2021;200.0
2021;8;ALESSANDRO VIEIRA;Apoio parlamentar;03/08/2021;111.98
2021;8;ALESSANDRO VIEIRA;Apoio parlamentar;03/09/2021;124.9
2021;8;ALESSANDRO VIEIRA;Apoio parlamentar;09/08/2021;9040.0
2021;8;ALESSANDRO VIEIRA;Apoio parlamentar;03/08/2021;223.17
2021;8;ALESSANDRO VIEIRA;Apoio parlamentar;10/08/2021;2500.0
2021;8;ALESSANDRO VIEIRA;Viagens;21/08/2021;100.0
2021;8;ALESSANDRO VIEIRA;Viagens;31/08/2021;1646.0
2021;8;ALESSANDRO VIEIRA;Viagens;31/08/2021;1331.21
2021;8;ALESSANDRO VIEIRA;Passagens;24/07/2021;1697.06
2021;8;ALESSANDRO VIEIRA;Passagens;24/07/2021;1905.0
2021;8;ALESSANDRO VIEIRA;Passagens;26/07/2021;2741.0
2021;8;ALESSANDRO VIEIRA;Passagens;28/07/2021;1553.47
2021;8;ALESSANDRO VIEIRA;Passagens;05/08/2021;2240.91
2021;8;ALESSANDRO VIEIRA;Passagens;06/08/2021;1971.98
2021;8;ALESSANDRO VIEIRA;Passagens;11/08/2021;2388.53
2021;8;ALESSANDRO VIEIRA;Passagens;16/08/2021;2230.15
2021;8;ALESSANDRO VIEIRA;Passagens;20/08/2021;2137.53
2021;8;ALESSANDRO VIEIRA;Passagens;24/08/2021;2576.95
2021;8;ALESSANDRO VIEIRA;Passagens;26/08/2021;2498.6
2021;9;ALESSANDRO VIEIRA;Aluguel Imoveis;27/08/2021;500.0
2021;9;ALESSANDRO VIEIRA;Aluguel Imoveis;04/10/2021;3300.0
2021;9;ALESSANDRO VIEIRA;Aluguel Imoveis;01/09/2021;80.69
2021;9;ALESSANDRO VIEIRA;Aluguel Imoveis;15/09/2021;412.09
2021;9;ALESSANDRO VIEIRA;Material de consumo;16/09/2021;600.0
2021;9;ALESSANDRO VIEIRA;Material de consumo;23/09/2021;200.0
2021;9;ALESSANDRO VIEIRA;Apoio parlamentar;20/09/2021;9040.0
2021;9;ALESSANDRO VIEIRA;Apoio parlamentar;16/11/2021;6400.0
2021;9;ALESSANDRO VIEIRA;Apoio parlamentar;02/09/2021;190.56
2021;9;ALESSANDRO VIEIRA;Apoio parlamentar;23/09/2021;2500.0
2021;9;ALESSANDRO VIEIRA;Viagens;20/09/2021;200.0
2021;9;ALESSANDRO VIEIRA;Viagens;23/09/2021;1900.0
2021;9;ALESSANDRO VIEIRA;Viagens;28/09/2021;626.47
2021;9;ALESSANDRO VIEIRA;Passagens;01/09/2021;2107.67
2021;9;ALESSANDRO VIEIRA;Passagens;09/09/2021;2911.56
2021;9;ALESSANDRO VIEIRA;Passagens;15/09/2021;2525.39
2021;9;ALESSANDRO VIEIRA;Passagens;17/09/2021;2590.34
2021;9;ALESSANDRO VIEIRA;Passagens;22/09/2021;2483.32
2021;9;ALESSANDRO VIEIRA;Passagens;23/09/2021;2911.48
2021;9;ALESSANDRO VIEIRA;Passagens;28/09/2021;2553.95
2021;10;ALESSANDRO VIEIRA;Aluguel Imoveis;04/10/2021;500.0
2021;10;ALESSANDRO VIEIRA;Aluguel Imoveis;29/10/2021;3300.0
2021;10;ALESSANDRO VIEIRA;Aluguel Imoveis;01/10/2021;156.61
2021;10;ALESSANDRO VIEIRA;Aluguel Imoveis;15/10/2021;491.41
2021;10;ALESSANDRO VIEIRA;Aluguel Imoveis;05/10/2021;45.9
2021;10;ALESSANDRO VIEIRA;Material de consumo;18/10/2021;800.0
2021;10;ALESSANDRO VIEIRA;Material de consumo;18/10/2021;200.0
2021;10;ALESSANDRO VIEIRA;Apoio parlamentar;02/10/2021;139.07
2021;10;ALESSANDRO VIEIRA;Apoio parlamentar;03/11/2021;132.73
2021;10;ALESSANDRO VIEIRA;Apoio parlamentar;20/10/2021;9040.0
2021;10;ALESSANDRO VIEIRA;Apoio parlamentar;16/11/2021;6400.0
2021;10;ALESSANDRO VIEIRA;Apoio parlamentar;02/10/2021;197.73
2021;10;ALESSANDRO VIEIRA;Apoio parlamentar;25/10/2021;2500.0
2021;10;ALESSANDRO VIEIRA;Apoio parlamentar;18/10/2021;2750.0
2021;10;ALESSANDRO VIEIRA;Viagens;20/10/2021;1900.0
2021;10;ALESSANDRO VIEIRA;Viagens;27/10/2021;483.09
2021;10;ALESSANDRO VIEIRA;Passagens;30/09/2021;2664.53
2021;10;ALESSANDRO VIEIRA;Passagens;06/10/2021;3334.22
2021;10;ALESSANDRO VIEIRA;Passagens;13/10/2021;5236.56
2021;10;ALESSANDRO VIEIRA;Passagens;21/10/2021;2913.5
2021;10;ALESSANDRO VIEIRA;Passagens;25/10/2021;2188.97
2021;11;ALESSANDRO VIEIRA;Aluguel Imoveis;29/10/2021;500.0
2021;11;ALESSANDRO VIEIRA;Aluguel Imoveis;03/12/2021;3300.0
2021;11;ALESSANDRO VIEIRA;Aluguel Imoveis;01/11/2021;235.96
2021;11;ALESSANDRO VIEIRA;Aluguel Imoveis;12/11/2021;429.14
2021;11;ALESSANDRO VIEIRA;Material de consumo;19/11/2021;800.0
2021;11;ALESSANDRO VIEIRA;Material de consumo;19/11/2021;200.0
2021;11;ALESSANDRO VIEIRA;Apoio parlamentar;02/12/2021;141.24
2021;11;ALESSANDRO VIEIRA;Apoio parlamentar;19/11/2021;9040.0
2021;11;ALESSANDRO VIEIRA;Apoio parlamentar;24/11/2021;6400.0
2021;11;ALESSANDRO VIEIRA;Apoio parlamentar;02/11/2021;212.64
2021;11;ALESSANDRO VIEIRA;Apoio parlamentar;30/11/2021;2500.0
2021;11;ALESSANDRO VIEIRA;Apoio parlamentar;05/11/2021;45.9
2021;11;ALESSANDRO VIEIRA;Viagens;22/11/2021;1900.0
2021;11;ALESSANDRO VIEIRA;Viagens;30/11/2021;262.61
2021;11;ALESSANDRO VIEIRA;Passagens;29/10/2021;3650.59
2021;11;ALESSANDRO VIEIRA;Passagens;08/11/2021;2722.1
2021;11;ALESSANDRO VIEIRA;Passagens;09/11/2021;2721.52
2021;11;ALESSANDRO VIEIRA;Passagens;11/11/2021;2062.1
2021;11;ALESSANDRO VIEIRA;Passagens;16/11/2021;3088.92
2021;11;ALESSANDRO VIEIRA;Passagens;21/11/2021;2848.26
2021;11;ALESSANDRO VIEIRA;Passagens;21/11/2021;2942.1
2021;11;ALESSANDRO VIEIRA;Passagens;25/11/2021;3089.5
